Datum;Zeit;Filiale;Kassennummer;Transaktionsnummer;Artikel;Menge;Aktion;Umsatz
22.05.2021;09:29:33;MMM Marin-Centre;437;5673;Alfredo Mozzarella;1;0.29;1.16
22.05.2021;09:29:33;MMM Marin-Centre;437;5673;Saucisse séchée;1;1.60;6.30
22.05.2021;09:29:33;MMM Marin-Centre;437;5673;Ice Tea citron 50cl;1;0.00;0.90
22.05.2021;09:29:33;MMM Marin-Centre;437;5673;Red Bull the white edi;1;0.00;1.70
22.05.2021;09:29:33;MMM Marin-Centre;437;5673;Red Bull the white edi;1;0.00;1.70
22.05.2021;09:29:33;MMM Marin-Centre;437;5673;Brochette Hussard;0.628;5.05;19.45
22.05.2021;09:29:33;MMM Marin-Centre;437;5673;Mixed Grill;1.548;13.15;51.85
22.05.2021;09:29:33;MMM Marin-Centre;437;5673;MBud Grillsteak;0.616;0.00;12.25
22.05.2021;09:29:33;MMM Marin-Centre;437;5673;MBud Lard a griller;0.213;0.00;4.15
22.05.2021;09:29:33;MMM Marin-Centre;437;5673;Havelaar Limes;1;0.00;2.45
22.05.2021;09:29:33;MMM Marin-Centre;437;5673;Max Hav sucre canne;1;0.00;2.10
22.05.2021;09:29:33;MMM Marin-Centre;437;5673;MClass couscous 1kg;1;0.00;3.60
22.05.2021;09:29:33;MMM Marin-Centre;437;5673;Max os à mâcher 2pce;1;0.00;3.80
22.05.2021;09:29:33;MMM Marin-Centre;437;5673;Max os à mâcher 2pce;1;0.00;3.80
22.05.2021;09:29:33;MMM Marin-Centre;437;5673;MBud eau minérale;1;0.00;0.25
22.05.2021;09:29:33;MMM Marin-Centre;437;5673;MBud eau minérale;2;0.00;0.50
22.05.2021;09:29:33;MMM Marin-Centre;437;5673;Ballon 100pcs;1;0.00;5.95
22.05.2021;09:29:33;MMM Marin-Centre;437;5673;Papier cadeau;1;0.00;3.95
22.05.2021;09:29:33;MMM Marin-Centre;437;5673;Serpentins 3pcs;1;0.00;2.95
22.05.2021;09:29:33;MMM Marin-Centre;437;5673;Bombe de table;1;0.00;14.95
22.05.2021;09:29:33;MMM Marin-Centre;437;5673;Bestway gilet de sauv;1;0.00;19.95
22.05.2021;09:29:33;MMM Marin-Centre;437;5673;Milette Naturals Jun.;1;0.00;11.65
22.05.2021;09:29:33;MMM Marin-Centre;437;5673;Sable ensemble 6-pcs.;1;0.00;7.95
22.05.2021;09:29:33;MMM Marin-Centre;437;5673;Coquille de jeu blue;1;0.00;29.95
22.05.2021;09:29:33;MMM Marin-Centre;437;5673;Arrondi en v. faveur;1;0.00;-0.04
22.05.2021;09:29:33;MMM Marin-Centre;437;5673;CUM +3xPts.Tout Ass.;1;0;0
20.05.2021;09:38:43;M Boudry;251;16;Cabas;1;0.00;0.30
20.05.2021;09:38:43;M Boudry;251;16;Galactina Plasmon;1;0.00;3.90
20.05.2021;09:38:43;M Boudry;251;16;Alnatura B. cér sem.;2;0.00;6.80
20.05.2021;09:38:43;M Boudry;251;16;Batavia verte;1;0.35;1.40
20.05.2021;09:38:43;M Boudry;251;16;Laitue pommée;1;0.35;1.40
20.05.2021;09:38:43;M Boudry;251;16;Feuille chêne rouge;1;0.35;1.40
20.05.2021;09:38:43;M Boudry;251;16;Caffè Latte Espresso;1;0.00;1.90
20.05.2021;09:38:43;M Boudry;251;16;Stbucks Caram. Macchi.;1;0.00;2.25
08.05.2021;09:33:12;M Cadolles;1;7787;MClass Surprise Maxi;1;0.00;19.95
08.05.2021;09:33:12;M Cadolles;1;7787;Poivrons mélangés;1;0.00;2.70
08.05.2021;09:33:12;M Cadolles;1;7787;Calla;1;0.00;9.90
08.05.2021;09:33:12;M Cadolles;1;7787;Champignons;0.419;0.00;5.20
08.05.2021;09:33:12;M Cadolles;1;7787;Max os à mâcher 2pce;1;0.00;3.80
08.05.2021;09:33:12;M Cadolles;1;7787;Max os à mâcher 2pce;1;0.00;3.80
08.05.2021;09:33:12;M Cadolles;1;7787;Baguette blanche;1;0.00;1.60
08.05.2021;09:33:12;M Cadolles;1;7787;Aubergines;0.276;0.00;0.80
08.05.2021;09:33:12;M Cadolles;1;7787;Baguette blanche;1;0.00;1.60
08.05.2021;09:33:12;M Cadolles;1;7787;Laitue pommée;1;0.00;1.75
08.05.2021;09:33:12;M Cadolles;1;7787;MClass flocons avoine;1;0.00;1.40
08.05.2021;09:33:12;M Cadolles;1;7787;MBud Original Feta;1;0.00;2.50
08.05.2021;09:33:12;M Cadolles;1;7787;Elmex Sensitive Plus;1;0.00;3.60
08.05.2021;09:33:12;M Cadolles;1;7787;Sticks marinade;0.396;1.85;3.70
08.05.2021;09:33:12;M Cadolles;1;7787;Cevapcici de boeuf;1;0.00;6.60
08.05.2021;09:33:12;M Cadolles;1;7787;M-Bud brosse à dents;1;0.00;0.85
08.05.2021;09:33:12;M Cadolles;1;7787;Elmex Sensitive Plus;1;0.00;3.60
08.05.2021;09:33:12;M Cadolles;1;7787;Panadoro Prov. Mini;1;0.95;3.80
08.05.2021;09:33:12;M Cadolles;1;7787;MClass corn strips 2x;1;0.00;4.55
08.05.2021;09:33:12;M Cadolles;1;7787;Caffè Latte Cappuccino;1;0.00;1.90
08.05.2021;09:33:12;M Cadolles;1;7787;Caffè Latte Macchiato;1;0.00;1.90
08.05.2021;09:33:12;M Cadolles;1;7787;Guacamole mix;1;0.00;1.40
08.05.2021;09:33:12;M Cadolles;1;7787;Saucisson sec herbes;1;0.00;9.50
08.05.2021;09:33:12;M Cadolles;1;7787;Party gril;1;2.30;4.60
08.05.2021;09:33:12;M Cadolles;1;7787;Festival grillades;1;4.20;9.80
08.05.2021;09:33:12;M Cadolles;1;7787;Optipet SPOT ON chien;1;0.00;9.90
08.05.2021;09:33:12;M Cadolles;1;7787;Bifidus Nature;1;0.00;0.55
08.05.2021;09:33:12;M Cadolles;1;7787;Bifidus Nature;1;0.00;0.55
08.05.2021;09:33:12;M Cadolles;1;7787;Courgettes;0.660;0.00;1.65
08.05.2021;09:33:12;M Cadolles;1;7787;Avocat;1;0.00;2.20
08.05.2021;09:33:12;M Cadolles;1;7787;Avocat;1;0.00;2.20
08.05.2021;09:33:12;M Cadolles;1;7787;Red Bull blue edition;1;0.00;1.70
08.05.2021;09:33:12;M Cadolles;1;7787;Red Bull blue edition;1;0.00;1.70
08.05.2021;09:33:12;M Cadolles;1;7787;Maïs sucré AB duo;1.299;0.00;7.60
08.05.2021;09:33:12;M Cadolles;1;7787;Concombre;1;0.00;1.10
08.05.2021;09:33:12;M Cadolles;1;7787;Concombre;1;0.00;1.10
08.05.2021;09:33:12;M Cadolles;1;7787;Laitue pommée;1;0.00;1.75
08.05.2021;09:33:12;M Cadolles;1;7787;Collants pour dames;1;0.00;7.90
08.05.2021;09:33:12;M Cadolles;1;7787;Cantadou raifort;1;0.00;2.95
08.05.2021;09:33:12;M Cadolles;1;7787;Cantadou herbes;1;0.00;2.95
08.05.2021;09:33:12;M Cadolles;1;7787;Steak de cou;0.972;0.00;14.10
08.05.2021;09:33:12;M Cadolles;1;7787;Poire Bosc;0.903;0.00;2.80
08.05.2021;09:33:12;M Cadolles;1;7787;CUM +3xPts.Tout Ass.;1;0;0
07.05.2021;08:40:17;M Cadolles;1;7011;Cabas reutilisable;1;0.00;2.00
07.05.2021;08:40:17;M Cadolles;1;7011;Valflora Drink HP;1;0.00;1.30
07.05.2021;08:40:17;M Cadolles;1;7011;Valflora Drink HP;1;0.00;1.30
07.05.2021;08:40:17;M Cadolles;1;7011;Kellogg's Spec. K choc;1;0.00;5.20
07.05.2021;08:40:17;M Cadolles;1;7011;Endives;1;0.00;2.20
07.05.2021;08:40:17;M Cadolles;1;7011;Caffè Latte Espresso;1;0.00;1.90
07.05.2021;08:40:17;M Cadolles;1;7011;Laitue pommée;1;0.00;1.75
07.05.2021;08:40:17;M Cadolles;1;7011;Laitue romaine;0.386;0.00;3.05
07.05.2021;08:40:17;M Cadolles;1;7011;Concombre;1;0.00;1.10
07.05.2021;08:40:17;M Cadolles;1;7011;Endives;1;0.00;2.20
03.05.2021;18:25:29;M Portes-Rouges;254;88;Al Fez taboulé salade;1;0.00;5.95
03.05.2021;18:25:29;M Portes-Rouges;254;88;Brocoli;0.639;0.00;1.95
03.05.2021;18:25:29;M Portes-Rouges;254;88;Oignons frais blancs;1;0.00;2.70
03.05.2021;18:25:29;M Portes-Rouges;254;88;Feuille chêne rouge;2;0.00;3.50
03.05.2021;18:25:29;M Portes-Rouges;254;88;Bio Laitue romaine;0.637;1.72;3.95
03.05.2021;18:25:29;M Portes-Rouges;254;88;Grill mi Cipo-Merguez;0.436;3.71;8.50
03.05.2021;18:25:29;M Portes-Rouges;254;88;Brochette de poulet;0.272;2.04;8.15
03.05.2021;18:25:29;M Portes-Rouges;254;88;Baguette blanche;1;0.00;1.60
03.05.2021;18:25:29;M Portes-Rouges;254;88;Endives;2;0.00;4.40
03.05.2021;18:25:29;M Portes-Rouges;254;88;Chou-Fleur;0.818;0.00;2.25
03.05.2021;18:25:29;M Portes-Rouges;254;88;Celeri-pomme;0.628;0.35;1.35
03.05.2021;18:25:29;M Portes-Rouges;254;88;Carottes;0.447;0.00;0.85
03.05.2021;18:25:29;M Portes-Rouges;254;88;Tomates Rose de berne;0.582;0.00;2.85
03.05.2021;18:25:29;M Portes-Rouges;254;88;Tomates charnues;1.316;0.00;6.45
03.05.2021;18:25:29;M Portes-Rouges;254;88;Bio Havelaar bananes;1.315;0.00;3.55
03.05.2021;18:25:29;M Portes-Rouges;254;88;MBud Jus d'orange;1;0.00;1.95
03.05.2021;18:25:29;M Portes-Rouges;254;88;Valflora Demi-crème;2;0.00;2.60
03.05.2021;18:25:29;M Portes-Rouges;254;88;Bifidus Nature;2;0.00;1.10
03.05.2021;18:25:29;M Portes-Rouges;254;88;Tomme four. truffes;1;0.00;5.80
03.05.2021;18:25:29;M Portes-Rouges;254;88;Spizzico affumicata;1;0.00;4.30
03.05.2021;18:25:29;M Portes-Rouges;254;88;MClass Mozz. râpe;2;0.00;5.80
03.05.2021;18:25:29;M Portes-Rouges;254;88;MBud Jambon;2;0.00;7.80
03.05.2021;18:25:29;M Portes-Rouges;254;88;Pic & Croq 280g;1;0.00;4.00
03.05.2021;18:25:29;M Portes-Rouges;254;88;MBud Champignons;1;0.00;2.00
03.05.2021;18:25:29;M Portes-Rouges;254;88;Levure fraîche;1;0.00;0.25
03.05.2021;18:25:29;M Portes-Rouges;254;88;MBud Salami de boeuf;1;0.00;3.00
03.05.2021;18:25:29;M Portes-Rouges;254;88;MClass ratatouille;1;0.00;2.00
03.05.2021;18:25:29;M Portes-Rouges;254;88;MBud carottes et pois;1;0.00;1.70
03.05.2021;18:25:29;M Portes-Rouges;254;88;MBud champignons;3;0.00;3.00
03.05.2021;18:25:29;M Portes-Rouges;254;88;Heinz ketchup 800ml;1;0.00;4.25
03.05.2021;18:25:29;M Portes-Rouges;254;88;MBud fil. saumon 250g;2;0.00;9.60
03.05.2021;18:25:29;M Portes-Rouges;254;88;MBud MSC bat. surimi;1;0.00;2.15
03.05.2021;18:25:29;M Portes-Rouges;254;88;Hakle prop.traitante30;1;11.90;17.75
03.05.2021;18:25:29;M Portes-Rouges;254;88;Max os à mâcher 2pce;3;0.00;11.40
03.05.2021;18:25:29;M Portes-Rouges;254;88;MBud épinards crème;2;0.00;3.40
03.05.2021;18:25:29;M Portes-Rouges;254;88;MClass aliment lapins;1;0.00;3.35
03.05.2021;18:25:29;M Portes-Rouges;254;88;MClass copeaux de bois;1;0.00;3.60
03.05.2021;18:25:29;M Portes-Rouges;254;88;MClass all in 1 Tabs;1;0.00;4.50
03.05.2021;18:25:29;M Portes-Rouges;254;88;Alnatura B. cér sem.;1;0.00;3.40
03.05.2021;18:25:29;M Portes-Rouges;254;88;Galactina Plasmon;1;0.00;3.90
03.05.2021;18:25:29;M Portes-Rouges;254;88;Milette Naturals Jun.;1;0.00;11.65
03.05.2021;18:25:29;M Portes-Rouges;254;88;Nestlé BEBA 3 Optip;1;0.00;21.95
03.05.2021;18:25:29;M Portes-Rouges;254;88;Milette protege;1;0.00;2.95
03.05.2021;18:25:29;M Portes-Rouges;254;88;CUMULUS BON 10.-;0;0;-10.00
03.05.2021;18:25:29;M Portes-Rouges;254;88;CUMULUS BON 10.-;0;0;-10.00
03.05.2021;18:25:29;M Portes-Rouges;254;88;CUMULUS BON 10.-;0;0;-10.00
03.05.2021;18:25:29;M Portes-Rouges;254;88;CUMULUS BON 10.-;0;0;-10.00
03.05.2021;18:25:29;M Portes-Rouges;254;88;CUMULUS BON 5.-;0;0;-5.00
03.05.2021;18:25:29;M Portes-Rouges;254;88;CUMULUS BON 5.-;0;0;-5.00
03.05.2021;18:25:29;M Portes-Rouges;254;88;CUMULUS BON 5.-;0;0;-5.00
03.05.2021;18:25:29;M Portes-Rouges;254;88;CUMULUS BON 5.-;0;0;-5.00
03.05.2021;18:25:29;M Portes-Rouges;254;88;CUM +3xPts.Tout Ass.;1;0;0
29.04.2021;16:36:33;MM Hôpital;254;70;Cabas;1;0.00;0.30
29.04.2021;16:36:33;MM Hôpital;254;70;Pizzetta capriccioca;1;0.00;2.20
29.04.2021;16:36:33;MM Hôpital;254;70;Alnatura bouillie;1;0.00;5.95
29.04.2021;16:36:33;MM Hôpital;254;70;Milette Naturals Maxi;1;0.00;11.85
28.04.2021;17:35:04;MM Hôpital;258;197;Café de Paris Beurre;1;0.00;2.85
28.04.2021;17:35:04;MM Hôpital;258;197;Cabas;1;0.00;0.30
28.04.2021;17:35:04;MM Hôpital;258;197;Bio vin. pommes natur.;1;0.00;2.60
28.04.2021;17:35:04;MM Hôpital;258;197;Rumpsteak;0.243;4.98;11.55
28.04.2021;17:35:04;MM Hôpital;258;197;Rumpsteak;0.278;5.70;13.20
28.04.2021;17:35:04;MM Hôpital;258;197;MClass pommes frites;1;0.00;5.90
24.04.2021;13:57:45;MMM Marin-Centre;436;1813;Sugar Donut 49g;1;0.00;0.90
24.04.2021;13:57:45;MMM Marin-Centre;436;1813;Boule de Berlin choco;1;0.00;1.60
24.04.2021;13:57:45;MMM Marin-Centre;436;1813;Petit pain au beurre;1;0.00;0.65
24.04.2021;13:57:45;MMM Marin-Centre;436;1813;XXL Buns;1;0.00;2.50
24.04.2021;13:57:45;MMM Marin-Centre;436;1813;MClass Toast&Sandwic;1;0.00;2.30
24.04.2021;13:57:45;MMM Marin-Centre;436;1813;MBud Pommes;1;0.00;3.70
24.04.2021;13:57:45;MMM Marin-Centre;436;1813;Bio Citrons;1;2.60;1.00
24.04.2021;13:57:45;MMM Marin-Centre;436;1813;Poire Bosc;0.742;0.00;2.30
24.04.2021;13:57:45;MMM Marin-Centre;436;1813;Fraises;1;0.00;2.75
24.04.2021;13:57:45;MMM Marin-Centre;436;1813;Ananas;1;0.00;2.55
24.04.2021;13:57:45;MMM Marin-Centre;436;1813;M-Budget Bananes;1.321;0.00;1.85
24.04.2021;13:57:45;MMM Marin-Centre;436;1813;Avocat;1;0.00;2.20
24.04.2021;13:57:45;MMM Marin-Centre;436;1813;Avocat;1;0.00;2.20
24.04.2021;13:57:45;MMM Marin-Centre;436;1813;Echalottes;1;0.00;2.90
24.04.2021;13:57:45;MMM Marin-Centre;436;1813;Ail;1;0.00;0.70
24.04.2021;13:57:45;MMM Marin-Centre;436;1813;Pomm.de terre ferme;2.000;0.00;3.80
24.04.2021;13:57:45;MMM Marin-Centre;436;1813;Brocoli;0.475;0.00;1.40
24.04.2021;13:57:45;MMM Marin-Centre;436;1813;Chou-Fleur;0.678;0.00;2.00
24.04.2021;13:57:45;MMM Marin-Centre;436;1813;Poireaux verts;0.333;0.00;1.30
24.04.2021;13:57:45;MMM Marin-Centre;436;1813;Courgettes;0.440;0.00;1.10
24.04.2021;13:57:45;MMM Marin-Centre;436;1813;Aubergines;0.260;0.00;0.65
24.04.2021;13:57:45;MMM Marin-Centre;436;1813;Bio Persil plat;1;0.00;1.40
24.04.2021;13:57:45;MMM Marin-Centre;436;1813;Scarole Lavata;1;0.00;3.20
24.04.2021;13:57:45;MMM Marin-Centre;436;1813;Concombre;1;0.20;0.80
24.04.2021;13:57:45;MMM Marin-Centre;436;1813;Fueuertuefel;0.169;0.75;3.30
24.04.2021;13:57:45;MMM Marin-Centre;436;1813;Monini classico 1l;1;2.72;10.88
24.04.2021;13:57:45;MMM Marin-Centre;436;1813;Combramo romarin;0.256;1.15;6.40
24.04.2021;13:57:45;MMM Marin-Centre;436;1813;Valflora Demi-crème;1;0.00;1.30
24.04.2021;13:57:45;MMM Marin-Centre;436;1813;Valflora Demi-crème;1;0.00;1.30
24.04.2021;13:57:45;MMM Marin-Centre;436;1813;Oeufs CH 10x53g+;1;0.00;4.95
24.04.2021;13:57:45;MMM Marin-Centre;436;1813;Lattesso Espresso;1;0.00;2.35
24.04.2021;13:57:45;MMM Marin-Centre;436;1813;Bifidus Nature;2;0.00;1.10
24.04.2021;13:57:45;MMM Marin-Centre;436;1813;Fromage fondu Gruyère;1;0.00;2.50
24.04.2021;13:57:45;MMM Marin-Centre;436;1813;Fromage fondu Gruyère;1;0.00;2.50
24.04.2021;13:57:45;MMM Marin-Centre;436;1813;Fondant au Chocolat;1;0.00;3.40
24.04.2021;13:57:45;MMM Marin-Centre;436;1813;Maxi fromage râpé;1;0.00;3.65
24.04.2021;13:57:45;MMM Marin-Centre;436;1813;Maxi fromage râpé;1;0.00;3.65
24.04.2021;13:57:45;MMM Marin-Centre;436;1813;Aperifrais Italienne;1;0.00;3.95
24.04.2021;13:57:45;MMM Marin-Centre;436;1813;MBud Cottage Cheese;1;0.00;3.75
24.04.2021;13:57:45;MMM Marin-Centre;436;1813;Poulet epice en sachet;1.139;2.40;9.45
24.04.2021;13:57:45;MMM Marin-Centre;436;1813;ASC Darne de saumon;0.413;0.00;13.20
24.04.2021;13:57:45;MMM Marin-Centre;436;1813;Bio thé vert jasmin;1;0.00;2.60
24.04.2021;13:57:45;MMM Marin-Centre;436;1813;MClass cavatelli 500g;1;0.70;1.50
24.04.2021;13:57:45;MMM Marin-Centre;436;1813;MClass cornettes extra;1;0.70;0.85
24.04.2021;13:57:45;MMM Marin-Centre;436;1813;MClass grandes spiral.;1;0.70;1.90
24.04.2021;13:57:45;MMM Marin-Centre;436;1813;Trad.TS tagli. tricol.;1;0.00;3.95
24.04.2021;13:57:45;MMM Marin-Centre;436;1813;MClass lasagne 500g;1;0.70;1.25
24.04.2021;13:57:45;MMM Marin-Centre;436;1813;Passata di pomodoro;1;0.00;2.10
24.04.2021;13:57:45;MMM Marin-Centre;436;1813;Passata di pomodoro;1;0.00;2.10
24.04.2021;13:57:45;MMM Marin-Centre;436;1813;Agnesi sauce à l'ail;1;0.00;2.95
24.04.2021;13:57:45;MMM Marin-Centre;436;1813;Thomy purée de tomates;1;0.00;2.65
24.04.2021;13:57:45;MMM Marin-Centre;436;1813;MBud Jambon;1;0.00;3.90
24.04.2021;13:57:45;MMM Marin-Centre;436;1813;Jambon talon;0.237;0.00;4.50
24.04.2021;13:57:45;MMM Marin-Centre;436;1813;Jambon talon;0.221;0.00;4.20
24.04.2021;13:57:45;MMM Marin-Centre;436;1813;MBud Tranche de poulet;0.649;0.00;8.95
24.04.2021;13:57:45;MMM Marin-Centre;436;1813;MClass poulet/curry;1;0.00;5.30
24.04.2021;13:57:45;MMM Marin-Centre;436;1813;MClass délices bologn.;1;0.00;5.30
24.04.2021;13:57:45;MMM Marin-Centre;436;1813;MClass déli. fromage;1;0.00;5.20
24.04.2021;13:57:45;MMM Marin-Centre;436;1813;MBud MSC fil. gourmet;1;0.00;2.50
24.04.2021;13:57:45;MMM Marin-Centre;436;1813;MSC dos de merlu blanc;1;0.00;6.50
24.04.2021;13:57:45;MMM Marin-Centre;436;1813;MBud épinards crème;1;0.00;1.70
24.04.2021;13:57:45;MMM Marin-Centre;436;1813;Pois mange-tout 360g;1;0.00;2.90
24.04.2021;13:57:45;MMM Marin-Centre;436;1813;Chop Suey;1;0.00;4.95
24.04.2021;13:57:45;MMM Marin-Centre;436;1813;MClass copeaux de bois;1;0.00;3.60
24.04.2021;13:57:45;MMM Marin-Centre;436;1813;Max os à mâcher 2pce;1;0.00;3.80
24.04.2021;13:57:45;MMM Marin-Centre;436;1813;Max os à mâcher 2pce;1;0.00;3.80
24.04.2021;13:57:45;MMM Marin-Centre;436;1813;Asco a'petito gibier;1;0.00;1.95
24.04.2021;13:57:45;MMM Marin-Centre;436;1813;Sirop fraise 75cl;1;0.00;3.45
24.04.2021;13:57:45;MMM Marin-Centre;436;1813;MBud rösti 1kg;1;0.00;2.90
24.04.2021;13:57:45;MMM Marin-Centre;436;1813;Nestlé BEBA 3 Optip;1;0.00;21.95
24.04.2021;13:57:45;MMM Marin-Centre;436;1813;Milette Naturals Maxi;1;0.00;11.85
24.04.2021;13:57:45;MMM Marin-Centre;436;1813;Bio Body bebe Lot de 4;1;0.00;19.95
24.04.2021;13:57:45;MMM Marin-Centre;436;1813;Red Bull 250ml;1;0.00;1.50
24.04.2021;13:57:45;MMM Marin-Centre;436;1813;Red Bull 250ml;1;0.00;1.50
24.04.2021;13:57:45;MMM Marin-Centre;436;1813;MBud Sere Maigre 500g;1;0.00;1.20
24.04.2021;13:57:45;MMM Marin-Centre;436;1813;Tomates grappes;0.914;0.90;2.65
24.04.2021;13:57:45;MMM Marin-Centre;436;1813;Arrondi en v. faveur;1;0.00;-0.03
24.04.2021;13:57:45;MMM Marin-Centre;436;1813;Coupon Bonus 2x;1;0;0
17.04.2021;11:33:57;MMM Marin-Centre;436;1068;Pommes Gala;1.083;0.00;3.90
17.04.2021;11:33:57;MMM Marin-Centre;436;1068;Poires Bosc;1.113;0.90;3.45
17.04.2021;11:33:57;MMM Marin-Centre;436;1068;M-Budget Bananes;0.786;0.00;1.10
17.04.2021;11:33:57;MMM Marin-Centre;436;1068;Chou-Fleur;0.780;0.00;2.30
17.04.2021;11:33:57;MMM Marin-Centre;436;1068;Brocoli;0.345;0.00;1.00
17.04.2021;11:33:57;MMM Marin-Centre;436;1068;Fenouil;0.640;0.00;1.60
17.04.2021;11:33:57;MMM Marin-Centre;436;1068;MBud Champignons;1;0.00;2.00
17.04.2021;11:33:57;MMM Marin-Centre;436;1068;Courgettes;0.538;0.40;1.05
17.04.2021;11:33:57;MMM Marin-Centre;436;1068;Grana Padano 250g;1;2.43;2.42
17.04.2021;11:33:57;MMM Marin-Centre;436;1068;Grana Padano 250g;1;2.43;2.42
17.04.2021;11:33:57;MMM Marin-Centre;436;1068;Carottes;1;0.00;1.65
17.04.2021;11:33:57;MMM Marin-Centre;436;1068;Brochettes de saucisse;0.438;0.00;11.60
17.04.2021;11:33:57;MMM Marin-Centre;436;1068;Grillmi Cotelette;0.400;0.00;9.60
17.04.2021;11:33:57;MMM Marin-Centre;436;1068;Max os à mâcher 2pce;1;0.00;3.80
17.04.2021;11:33:57;MMM Marin-Centre;436;1068;Max os à mâcher 2pce;1;0.00;3.80
17.04.2021;11:33:57;MMM Marin-Centre;436;1068;Max os à mâcher 2pce;1;0.00;3.80
17.04.2021;11:33:57;MMM Marin-Centre;436;1068;Milette Naturals Maxi;1;0.00;11.85
17.04.2021;11:33:57;MMM Marin-Centre;436;1068;Milette protege;1;0.00;2.95
17.04.2021;11:33:57;MMM Marin-Centre;436;1068;Arrondi en v. faveur;1;0.00;-0.04
17.04.2021;11:33:57;MMM Marin-Centre;436;1068;Coupon Bonus 2x;1;0;0
10.04.2021;13:27:52;M Portes-Rouges;255;30;Ice Tea pêche 50cl;1;0.00;0.90
10.04.2021;13:27:52;M Portes-Rouges;255;30;Bananes;0.739;0.00;1.70
10.04.2021;13:27:52;M Portes-Rouges;255;30;Pommes Envy;1.222;0.00;6.05
10.04.2021;13:27:52;M Portes-Rouges;255;30;Carottes;1;0.65;1.00
10.04.2021;13:27:52;M Portes-Rouges;255;30;Fenouil;1.100;0.00;2.75
10.04.2021;13:27:52;M Portes-Rouges;255;30;Concombre;1;0.00;1.10
10.04.2021;13:27:52;M Portes-Rouges;255;30;Courgettes;0.500;0.00;1.35
10.04.2021;13:27:52;M Portes-Rouges;255;30;Aubergines;0.288;0.00;0.85
10.04.2021;13:27:52;M Portes-Rouges;255;30;Brocoli;0.892;0.00;3.30
10.04.2021;13:27:52;M Portes-Rouges;255;30;Pomm.de terre ferme;0.684;0.00;1.30
10.04.2021;13:27:52;M Portes-Rouges;255;30;Laitue pommée;2;0.00;3.50
10.04.2021;13:27:52;M Portes-Rouges;255;30;Maxi fromage râpé;2;0.00;7.30
10.04.2021;13:27:52;M Portes-Rouges;255;30;MBud Escalope de porc;0.684;0.00;15.40
10.04.2021;13:27:52;M Portes-Rouges;255;30;MBud rösti 1kg;1;0.00;2.90
10.04.2021;13:27:52;M Portes-Rouges;255;30;MBud chocolate cookies;1;0.00;1.50
10.04.2021;13:27:52;M Portes-Rouges;255;30;MBud Jus d'orange;1;0.00;1.95
10.04.2021;13:27:52;M Portes-Rouges;255;30;Viande hachee mél;2;10.20;23.80
10.04.2021;13:27:52;M Portes-Rouges;255;30;Cordon bleu de porc;0.722;7.22;16.60
10.04.2021;13:27:52;M Portes-Rouges;255;30;Snacketti paprika 225g;1;2.95;2.90
10.04.2021;13:27:52;M Portes-Rouges;255;30;Fueuertuefel;0.208;0.00;5.00
10.04.2021;13:27:52;M Portes-Rouges;255;30;Edamer;0.290;0.00;4.35
10.04.2021;13:27:52;M Portes-Rouges;255;30;oeufs plein air 6x53g+;1;0.00;2.95
10.04.2021;13:27:52;M Portes-Rouges;255;30;Apéricube Toqué;1;0.00;6.40
10.04.2021;13:27:52;M Portes-Rouges;255;30;Agnesi napoletana;1;0.00;2.80
10.04.2021;13:27:52;M Portes-Rouges;255;30;Agnesi tortiglioni;1;0.00;2.10
10.04.2021;13:27:52;M Portes-Rouges;255;30;Agnesi fusilli 500g;1;0.00;2.10
10.04.2021;13:27:52;M Portes-Rouges;255;30;Kellogg's Tresor dark;1;0.00;4.40
10.04.2021;13:27:52;M Portes-Rouges;255;30;Agnesi spaghetti N. 2;1;0.00;2.10
10.04.2021;13:27:52;M Portes-Rouges;255;30;Bâton Maréchal;1;2.20;8.70
10.04.2021;13:27:52;M Portes-Rouges;255;30;Saucisson sec herbes;1;0.00;9.50
10.04.2021;13:27:52;M Portes-Rouges;255;30;Al Fez taboulé salade;1;0.00;5.95
10.04.2021;13:27:52;M Portes-Rouges;255;30;Bon Chef asia noodle;1;0.00;2.20
10.04.2021;13:27:52;M Portes-Rouges;255;30;Knorr crème de courges;1;0.00;1.90
10.04.2021;13:27:52;M Portes-Rouges;255;30;Knorr sup. chanterelle;1;0.00;2.95
10.04.2021;13:27:52;M Portes-Rouges;255;30;MClass rav. Nap. 1.2kg;1;0.00;3.95
10.04.2021;13:27:52;M Portes-Rouges;255;30;MClass cornettes;1;0.00;1.45
10.04.2021;13:27:52;M Portes-Rouges;255;30;MClass MSC sard. tom.;1;0.00;1.50
10.04.2021;13:27:52;M Portes-Rouges;255;30;Crème sandwich;1;0.00;3.10
10.04.2021;13:27:52;M Portes-Rouges;255;30;MClass MSC thon rosé;2;0.00;3.80
10.04.2021;13:27:52;M Portes-Rouges;255;30;MBud champignons;2;0.00;2.00
10.04.2021;13:27:52;M Portes-Rouges;255;30;MClass haricots fins;1;0.00;2.40
10.04.2021;13:27:52;M Portes-Rouges;255;30;MClass pois carottes;1;0.00;2.30
10.04.2021;13:27:52;M Portes-Rouges;255;30;Swiss corned beef 115g;1;0.00;2.80
10.04.2021;13:27:52;M Portes-Rouges;255;30;Malbuner fromage d'It.;1;0.00;1.50
10.04.2021;13:27:52;M Portes-Rouges;255;30;Malbuner rôti hache;1;0.00;1.80
